['generalized_linear', 'max', 'elu', 6, 64, 'const', 'mlp', 'elu', 4, 7],-0.12619999999999987,0.68
['generalized_linear', 'mlp', 'tanh', 4, 64, 'linear', 'sum', 'elu', 16, 7],-0.06099999999999994,0.744
['gat', 'sum', 'elu', 4, 8, 'linear', 'sum', 'linear', 4, 7],-0.01419999999999988,0.792
['generalized_linear', 'mean', 'linear', 2, 16, 'const', 'mean', 'relu6', 4, 7],-0.5,0.122
['const', 'sum', 'elu', 2, 64, 'const', 'mlp', 'leaky_relu', 16, 7],-0.044199999999999906,0.762
['generalized_linear', 'max', 'linear', 8, 8, 'gcn', 'sum', 'leaky_relu', 6, 7],-0.05699999999999994,0.748
['const', 'sum', 'leaky_relu', 4, 32, 'linear', 'mlp', 'leaky_relu', 1, 7],-0.044199999999999906,0.762
['cos', 'mlp', 'elu', 2, 128, 'const', 'sum', 'linear', 16, 7],-0.04899999999999993,0.756
['gat', 'sum', 'sigmoid', 4, 256, 'gat', 'sum', 'tanh', 2, 7],-0.5,0.136
['gcn', 'sum', 'linear', 6, 8, 'linear', 'sum', 'linear', 4, 7],-0.020999999999999908,0.784
['const', 'sum', 'elu', 8, 4, 'linear', 'sum', 'linear', 4, 7],-0.006199999999999872,0.8
['generalized_linear', 'mlp', 'relu', 6, 64, 'const', 'sum', 'linear', 1, 7],-0.06499999999999995,0.74
['gat', 'mlp', 'leaky_relu', 4, 128, 'linear', 'sum', 'linear', 6, 7],-0.05219999999999991,0.754
['gcn', 'mean', 'linear', 16, 32, 'const', 'sum', 'linear', 1, 7],-0.040999999999999925,0.764
['gat_sym', 'mean', 'linear', 4, 64, 'generalized_linear', 'sum', 'linear', 16, 7],-0.07419999999999993,0.732
['linear', 'mlp', 'linear', 8, 16, 'const', 'sum', 'leaky_relu', 16, 7],-0.04899999999999993,0.756
['linear', 'mlp', 'softplus', 2, 64, 'linear', 'sum', 'linear', 2, 7],-0.044199999999999906,0.762
['linear', 'mlp', 'leaky_relu', 2, 64, 'generalized_linear', 'sum', 'linear', 16, 7],-0.04299999999999993,0.762
['gcn', 'mlp', 'elu', 2, 256, 'linear', 'sum', 'sigmoid', 2, 7],-0.044199999999999906,0.762
['generalized_linear', 'sum', 'softplus', 8, 64, 'gat_sym', 'sum', 'leaky_relu', 1, 7],-0.5,0.072
['gcn', 'sum', 'softplus', 2, 16, 'linear', 'sum', 'elu', 1, 7],-0.5,0.192
['linear', 'sum', 'relu', 16, 128, 'gcn', 'sum', 'relu6', 2, 7],-0.004999999999999893,0.8
['gat', 'sum', 'linear', 16, 64, 'linear', 'sum', 'linear', 2, 7],-0.014999999999999902,0.79
['gat', 'mlp', 'elu', 16, 256, 'generalized_linear', 'mlp', 'linear', 4, 7],-0.03699999999999992,0.768
['generalized_linear', 'sum', 'relu', 2, 64, 'linear', 'sum', 'linear', 4, 7],-0.006999999999999895,0.798
['gat', 'mlp', 'linear', 4, 128, 'linear', 'sum', 'linear', 8, 7],-0.030999999999999917,0.774
['gat', 'max', 'linear', 8, 4, 'cos', 'sum', 'linear', 4, 7],-0.040999999999999925,0.764
['linear', 'mean', 'tanh', 8, 32, 'linear', 'sum', 'linear', 16, 7],-0.05899999999999994,0.746
['gat_sym', 'sum', 'relu6', 6, 64, 'gcn', 'sum', 'tanh', 6, 7],-0.018999999999999906,0.786
['const', 'mlp', 'softplus', 8, 64, 'linear', 'sum', 'elu', 1, 7],-0.3369999999999999,0.468
['cos', 'mlp', 'relu', 4, 128, 'linear', 'sum', 'elu', 4, 7],-0.052999999999999936,0.752
['gcn', 'sum', 'softplus', 8, 128, 'gcn', 'sum', 'linear', 6, 7],-0.5,0.252
['generalized_linear', 'sum', 'linear', 2, 8, 'linear', 'sum', 'linear', 16, 7],-0.0029999999999998916,0.802
['generalized_linear', 'mlp', 'linear', 16, 8, 'const', 'sum', 'linear', 16, 7],-0.05499999999999994,0.75
['gat_sym', 'mlp', 'sigmoid', 16, 64, 'linear', 'sum', 'tanh', 16, 7],-0.5,0.13
['cos', 'mean', 'linear', 4, 4, 'linear', 'sum', 'tanh', 6, 7],-0.08499999999999996,0.72
['gat', 'sum', 'linear', 6, 128, 'const', 'sum', 'linear', 16, 7],-0.050999999999999934,0.754
['const', 'sum', 'elu', 16, 16, 'gat', 'sum', 'tanh', 16, 7],-0.02299999999999991,0.782
['cos', 'sum', 'elu', 4, 64, 'const', 'sum', 'linear', 4, 7],-0.05499999999999994,0.75
['generalized_linear', 'sum', 'relu6', 4, 4, 'linear', 'mlp', 'leaky_relu', 16, 7],-0.4029999999999999,0.402
['gcn', 'mlp', 'tanh', 8, 64, 'const', 'mlp', 'linear', 4, 7],-0.06699999999999995,0.738
['linear', 'mlp', 'relu', 8, 64, 'linear', 'mlp', 'linear', 4, 7],-0.06899999999999995,0.736
['generalized_linear', 'mean', 'softplus', 16, 16, 'const', 'mlp', 'elu', 4, 7],-0.5,0.066
['gat_sym', 'sum', 'linear', 8, 256, 'const', 'sum', 'relu6', 4, 7],-0.03499999999999992,0.77
['gat', 'mlp', 'softplus', 8, 64, 'linear', 'sum', 'tanh', 6, 7],-0.5,0.156
['const', 'sum', 'softplus', 8, 16, 'gat', 'sum', 'relu6', 2, 7],-0.5,0.122
['cos', 'sum', 'linear', 6, 64, 'linear', 'sum', 'linear', 6, 7],-0.0129999999999999,0.792
['const', 'sum', 'linear', 6, 64, 'gat', 'sum', 'relu6', 16, 7],-0.010999999999999899,0.794
['linear', 'sum', 'linear', 4, 8, 'linear', 'mlp', 'elu', 2, 7],-0.06099999999999994,0.744
['linear', 'sum', 'leaky_relu', 2, 64, 'linear', 'sum', 'linear', 6, 7],-0.018999999999999906,0.786
['linear', 'mlp', 'elu', 6, 16, 'gat', 'sum', 'linear', 2, 7],-0.038999999999999924,0.766
['linear', 'mean', 'linear', 6, 256, 'const', 'mlp', 'elu', 4, 7],-0.04299999999999993,0.762
['gat', 'sum', 'leaky_relu', 1, 64, 'gcn', 'sum', 'linear', 6, 7],-0.0129999999999999,0.792
['gcn', 'sum', 'relu6', 6, 16, 'gat_sym', 'sum', 'linear', 8, 7],-0.018999999999999906,0.786
['linear', 'mean', 'elu', 6, 128, 'linear', 'sum', 'elu', 1, 7],-0.05899999999999994,0.746
['const', 'max', 'elu', 16, 64, 'linear', 'sum', 'softplus', 8, 7],-0.05499999999999994,0.75
['gat', 'sum', 'relu', 4, 128, 'linear', 'sum', 'relu6', 4, 7],-0.30099999999999993,0.504
['cos', 'sum', 'linear', 4, 128, 'cos', 'sum', 'linear', 4, 7],-0.0129999999999999,0.792
['gat', 'mlp', 'linear', 4, 64, 'gat', 'mlp', 'linear', 4, 7],-0.07499999999999996,0.73
['gat_sym', 'max', 'leaky_relu', 16, 256, 'const', 'sum', 'linear', 2, 7],-0.07019999999999993,0.736
['gat_sym', 'sum', 'tanh', 1, 128, 'const', 'sum', 'linear', 4, 7],-0.05619999999999992,0.75
['cos', 'max', 'linear', 1, 128, 'gat', 'sum', 'leaky_relu', 4, 7],-0.10299999999999998,0.702
['gcn', 'sum', 'linear', 4, 64, 'const', 'max', 'elu', 4, 7],-0.09499999999999997,0.71
['gcn', 'sum', 'leaky_relu', 16, 32, 'linear', 'sum', 'linear', 8, 7],-0.02299999999999991,0.782
['const', 'mlp', 'leaky_relu', 16, 128, 'cos', 'sum', 'leaky_relu', 2, 7],-0.06419999999999992,0.742
['linear', 'sum', 'relu6', 2, 128, 'linear', 'sum', 'linear', 4, 7],-0.01619999999999988,0.79
['gcn', 'sum', 'softplus', 1, 32, 'const', 'sum', 'linear', 1, 7],-0.38819999999999993,0.418
['cos', 'sum', 'softplus', 4, 32, 'linear', 'sum', 'linear', 4, 7],-0.5,0.284
['const', 'mlp', 'linear', 16, 128, 'linear', 'mlp', 'linear', 16, 7],-0.04499999999999993,0.76
['gat', 'mean', 'tanh', 16, 32, 'linear', 'sum', 'leaky_relu', 2, 7],-0.07619999999999993,0.73
['gat', 'mlp', 'tanh', 4, 64, 'linear', 'sum', 'linear', 4, 7],-0.04299999999999993,0.762
['const', 'sum', 'linear', 4, 64, 'gcn', 'mlp', 'sigmoid', 4, 7],-0.35899999999999993,0.446
['gat', 'mlp', 'elu', 2, 16, 'cos', 'mlp', 'leaky_relu', 16, 7],-0.1581999999999999,0.648
['const', 'mean', 'relu6', 1, 64, 'generalized_linear', 'sum', 'linear', 16, 7],-0.05699999999999994,0.748
['gat_sym', 'mlp', 'linear', 2, 32, 'cos', 'sum', 'elu', 4, 7],-0.3541999999999999,0.452
['generalized_linear', 'mean', 'elu', 2, 8, 'gat_sym', 'mlp', 'leaky_relu', 4, 7],-0.5,0.182
['linear', 'mlp', 'leaky_relu', 4, 64, 'linear', 'mlp', 'linear', 8, 7],-0.052999999999999936,0.752
['gcn', 'max', 'linear', 4, 8, 'linear', 'mlp', 'linear', 2, 7],-0.10819999999999996,0.698
['generalized_linear', 'mlp', 'softplus', 16, 32, 'cos', 'sum', 'relu', 4, 7],-0.5,0.122
['gat', 'mlp', 'linear', 1, 64, 'gcn', 'sum', 'linear', 4, 7],-0.054199999999999915,0.752
['generalized_linear', 'mlp', 'linear', 2, 32, 'linear', 'sum', 'tanh', 4, 7],-0.030999999999999917,0.774
['gat', 'sum', 'linear', 16, 16, 'const', 'mlp', 'linear', 16, 7],-0.042199999999999904,0.764
['cos', 'mlp', 'tanh', 4, 32, 'linear', 'sum', 'linear', 16, 7],-0.03699999999999992,0.768
['gat', 'mean', 'linear', 2, 128, 'cos', 'sum', 'softplus', 8, 7],-0.5,0.172
['gat', 'sum', 'elu', 4, 16, 'cos', 'sum', 'linear', 1, 7],-0.012199999999999878,0.794
['linear', 'sum', 'linear', 4, 64, 'gat', 'sum', 'linear', 8, 7],-0.0129999999999999,0.792
['const', 'mlp', 'elu', 6, 4, 'generalized_linear', 'sum', 'linear', 1, 7],-0.04299999999999993,0.762
['gat', 'sum', 'elu', 16, 4, 'linear', 'sum', 'linear', 16, 7],-0.020199999999999885,0.786
['gat_sym', 'sum', 'elu', 2, 16, 'linear', 'sum', 'tanh', 8, 7],-0.018999999999999906,0.786
['gat', 'mlp', 'tanh', 2, 64, 'const', 'mlp', 'linear', 16, 7],-0.05219999999999991,0.754
['gat_sym', 'mlp', 'linear', 4, 128, 'linear', 'sum', 'linear', 2, 7],-0.02419999999999989,0.782
['cos', 'mlp', 'leaky_relu', 8, 256, 'const', 'mean', 'elu', 6, 7],-0.05499999999999994,0.75
['const', 'sum', 'tanh', 16, 128, 'const', 'mlp', 'softplus', 4, 7],-0.054199999999999915,0.752
['gat_sym', 'mlp', 'tanh', 6, 4, 'const', 'sum', 'leaky_relu', 4, 7],-0.5,0.16
['gat', 'sum', 'relu6', 16, 16, 'linear', 'sum', 'elu', 8, 7],-0.018999999999999906,0.786
['linear', 'mean', 'tanh', 4, 16, 'linear', 'sum', 'linear', 2, 7],-0.05019999999999991,0.756
['generalized_linear', 'sum', 'relu', 1, 16, 'gat_sym', 'mean', 'relu', 2, 7],-0.5,0.2
['gat', 'mlp', 'elu', 2, 64, 'gat', 'sum', 'linear', 8, 7],-0.006199999999999872,0.8
['gcn', 'sum', 'linear', 6, 4, 'generalized_linear', 'mlp', 'linear', 4, 7],-0.07819999999999994,0.728
['generalized_linear', 'max', 'linear', 2, 64, 'generalized_linear', 'sum', 'relu', 6, 7],-0.08499999999999996,0.72
['generalized_linear', 'sum', 'tanh', 4, 4, 'const', 'sum', 'leaky_relu', 16, 7],-0.020199999999999885,0.786
['linear', 'sum', 'linear', 4, 256, 'cos', 'sum', 'relu', 16, 7],-0.2649999999999999,0.54
['cos', 'sum', 'linear', 16, 4, 'const', 'mlp', 'relu6', 16, 7],-0.10819999999999996,0.698
['generalized_linear', 'sum', 'linear', 6, 64, 'generalized_linear', 'sum', 'tanh', 8, 7],-0.02499999999999991,0.78
['gcn', 'max', 'linear', 1, 64, 'gat', 'sum', 'softplus', 4, 7],-0.24219999999999997,0.564
['const', 'mean', 'leaky_relu', 6, 64, 'generalized_linear', 'sum', 'linear', 16, 7],-0.016999999999999904,0.788
['gat', 'sum', 'relu6', 2, 128, 'linear', 'mlp', 'linear', 2, 7],-0.05619999999999992,0.75
['linear', 'sum', 'linear', 1, 4, 'gat', 'sum', 'linear', 2, 7],-0.08899999999999997,0.716
['generalized_linear', 'sum', 'leaky_relu', 2, 32, 'linear', 'mlp', 'linear', 2, 7],-0.07419999999999993,0.732
['gcn', 'sum', 'elu', 1, 64, 'const', 'mlp', 'linear', 6, 7],-0.06699999999999995,0.738
['const', 'mlp', 'elu', 1, 128, 'linear', 'sum', 'tanh', 4, 7],-0.01419999999999988,0.792
['gat_sym', 'mlp', 'leaky_relu', 16, 128, 'gat_sym', 'mlp', 'relu6', 2, 7],-0.44819999999999993,0.358
['gat', 'mlp', 'softplus', 16, 16, 'generalized_linear', 'mlp', 'tanh', 2, 7],-0.12619999999999987,0.68
['const', 'sum', 'linear', 2, 32, 'linear', 'mlp', 'softplus', 8, 7],-0.02419999999999989,0.782
['linear', 'sum', 'sigmoid', 2, 64, 'cos', 'mlp', 'linear', 16, 7],-0.5,0.174
['generalized_linear', 'sum', 'relu6', 4, 16, 'generalized_linear', 'sum', 'linear', 16, 7],-0.01619999999999988,0.79
['generalized_linear', 'mlp', 'tanh', 2, 256, 'linear', 'sum', 'linear', 8, 7],-0.06819999999999993,0.738
['cos', 'sum', 'linear', 2, 64, 'gat', 'sum', 'elu', 2, 7],-0.022199999999999886,0.784
['cos', 'mlp', 'tanh', 4, 32, 'const', 'sum', 'linear', 8, 7],-0.06619999999999993,0.74
['gcn', 'sum', 'linear', 4, 4, 'cos', 'mlp', 'elu', 2, 7],-0.08219999999999994,0.724
['const', 'mlp', 'leaky_relu', 8, 16, 'generalized_linear', 'sum', 'linear', 1, 7],-0.042199999999999904,0.764
['gat', 'max', 'relu', 2, 16, 'gat', 'sum', 'tanh', 2, 7],-0.04819999999999991,0.758
['generalized_linear', 'mean', 'linear', 2, 16, 'gat', 'sum', 'linear', 2, 7],-0.08819999999999995,0.718
['generalized_linear', 'max', 'tanh', 2, 4, 'linear', 'sum', 'tanh', 2, 7],-0.25019999999999987,0.556
['cos', 'sum', 'softplus', 2, 64, 'linear', 'sum', 'linear', 6, 7],-0.5,0.17
['linear', 'max', 'elu', 8, 128, 'generalized_linear', 'sum', 'elu', 16, 7],-0.04899999999999993,0.756
['const', 'mean', 'linear', 2, 16, 'linear', 'mean', 'elu', 8, 7],-0.3781999999999999,0.428
['gat_sym', 'mlp', 'leaky_relu', 1, 128, 'linear', 'sum', 'linear', 2, 7],-0.028199999999999892,0.778
['linear', 'mlp', 'linear', 2, 128, 'linear', 'mlp', 'linear', 6, 7],-0.05899999999999994,0.746
['const', 'mean', 'tanh', 2, 64, 'gcn', 'sum', 'softplus', 4, 7],-0.042199999999999904,0.764
['gat_sym', 'mlp', 'elu', 2, 4, 'const', 'sum', 'linear', 8, 7],-0.06899999999999995,0.736
['generalized_linear', 'mlp', 'elu', 4, 256, 'gcn', 'sum', 'softplus', 2, 7],-0.028199999999999892,0.778
['cos', 'sum', 'linear', 1, 4, 'linear', 'max', 'tanh', 16, 7],-0.5,0.162
['gcn', 'sum', 'tanh', 4, 4, 'generalized_linear', 'sum', 'linear', 4, 7],-0.010999999999999899,0.794
['const', 'sum', 'leaky_relu', 16, 128, 'linear', 'sum', 'linear', 8, 7],-0.022199999999999886,0.784
['gcn', 'sum', 'elu', 16, 128, 'linear', 'mlp', 'elu', 4, 7],-0.10899999999999999,0.696
['cos', 'sum', 'tanh', 4, 4, 'generalized_linear', 'mlp', 'linear', 1, 7],-0.044199999999999906,0.762
['cos', 'mlp', 'tanh', 4, 8, 'const', 'sum', 'linear', 6, 7],-0.06299999999999994,0.742
['linear', 'mlp', 'linear', 2, 64, 'linear', 'sum', 'elu', 2, 7],-0.07619999999999993,0.73
['const', 'mlp', 'linear', 6, 64, 'generalized_linear', 'mlp', 'elu', 6, 7],-0.03699999999999992,0.768
['gat_sym', 'sum', 'linear', 6, 64, 'const', 'sum', 'linear', 4, 7],-0.05619999999999992,0.75
['const', 'mean', 'tanh', 6, 64, 'cos', 'sum', 'linear', 4, 7],-0.04499999999999993,0.76
['gat', 'mlp', 'linear', 16, 16, 'gcn', 'sum', 'leaky_relu', 2, 7],-0.04819999999999991,0.758
['generalized_linear', 'mlp', 'linear', 16, 64, 'gat_sym', 'max', 'linear', 2, 7],-0.07499999999999996,0.73
['linear', 'mlp', 'linear', 16, 128, 'const', 'mlp', 'elu', 2, 7],-0.07819999999999994,0.728
['const', 'mlp', 'elu', 4, 64, 'generalized_linear', 'sum', 'sigmoid', 16, 7],-0.028999999999999915,0.776
['linear', 'sum', 'linear', 4, 64, 'const', 'sum', 'tanh', 6, 7],-0.03699999999999992,0.768
['cos', 'mlp', 'tanh', 2, 16, 'linear', 'sum', 'leaky_relu', 1, 7],-0.06019999999999992,0.746
['gat', 'mlp', 'elu', 4, 4, 'const', 'sum', 'linear', 4, 7],-0.05699999999999994,0.748
['linear', 'sum', 'linear', 1, 256, 'linear', 'mlp', 'softplus', 4, 7],-0.06619999999999993,0.74
['const', 'mlp', 'leaky_relu', 6, 32, 'generalized_linear', 'mlp', 'tanh', 4, 7],-0.04699999999999993,0.758
['cos', 'sum', 'elu', 8, 32, 'linear', 'sum', 'linear', 4, 7],-0.032199999999999895,0.774
['generalized_linear', 'max', 'sigmoid', 4, 16, 'generalized_linear', 'sum', 'tanh', 4, 7],-0.5,0.184
['gat', 'sum', 'relu6', 2, 4, 'gat', 'mlp', 'linear', 2, 7],-0.09619999999999995,0.71
['gcn', 'sum', 'softplus', 16, 32, 'cos', 'sum', 'tanh', 16, 7],-0.5,0.16
['linear', 'sum', 'elu', 2, 64, 'linear', 'sum', 'linear', 2, 7],-0.006199999999999872,0.8
['const', 'mlp', 'relu', 4, 256, 'cos', 'sum', 'tanh', 16, 7],-0.054199999999999915,0.752
['const', 'mlp', 'linear', 2, 256, 'linear', 'mlp', 'tanh', 2, 7],-0.10019999999999996,0.706
['gat_sym', 'mlp', 'linear', 2, 128, 'linear', 'sum', 'linear', 8, 7],-0.0401999999999999,0.766
['cos', 'mlp', 'linear', 8, 64, 'linear', 'sum', 'linear', 2, 7],-0.05019999999999991,0.756
['gat', 'max', 'relu6', 2, 64, 'linear', 'sum', 'leaky_relu', 2, 7],-0.06819999999999993,0.738
['const', 'sum', 'leaky_relu', 4, 32, 'const', 'sum', 'leaky_relu', 2, 7],-0.054199999999999915,0.752
['gat', 'mean', 'leaky_relu', 2, 128, 'linear', 'sum', 'elu', 2, 7],-0.11219999999999997,0.694
['generalized_linear', 'mlp', 'tanh', 4, 64, 'linear', 'sum', 'leaky_relu', 16, 7],-0.06819999999999993,0.738
['generalized_linear', 'max', 'linear', 8, 4, 'gat', 'sum', 'softplus', 4, 7],-0.13619999999999988,0.67
['cos', 'mlp', 'elu', 1, 128, 'const', 'sum', 'linear', 16, 7],-0.06219999999999992,0.744
['gcn', 'sum', 'linear', 6, 8, 'linear', 'sum', 'linear', 2, 7],-0.01419999999999988,0.792
['linear', 'max', 'elu', 4, 256, 'const', 'mlp', 'linear', 6, 7],-0.08699999999999997,0.718
['linear', 'mlp', 'relu', 6, 64, 'const', 'sum', 'linear', 1, 7],-0.054199999999999915,0.752
['gat', 'mlp', 'elu', 2, 128, 'linear', 'mlp', 'elu', 4, 7],-0.10099999999999998,0.704
['gcn', 'mean', 'linear', 16, 16, 'cos', 'sum', 'linear', 1, 7],-0.05619999999999992,0.75
['gat', 'mlp', 'softplus', 4, 4, 'cos', 'sum', 'linear', 16, 7],-0.06699999999999995,0.738
['linear', 'mlp', 'linear', 8, 16, 'const', 'sum', 'leaky_relu', 16, 7],-0.07819999999999994,0.728
['generalized_linear', 'sum', 'tanh', 6, 32, 'linear', 'mlp', 'linear', 2, 7],-0.030999999999999917,0.774
['linear', 'mlp', 'leaky_relu', 1, 64, 'generalized_linear', 'mean', 'linear', 16, 7],-0.5,0.114
['generalized_linear', 'mlp', 'relu6', 6, 128, 'linear', 'sum', 'leaky_relu', 1, 7],-0.030999999999999917,0.774
['gcn', 'sum', 'tanh', 4, 64, 'linear', 'sum', 'elu', 4, 7],-0.010999999999999899,0.794
['linear', 'sum', 'relu', 16, 128, 'gat', 'sum', 'leaky_relu', 2, 7],-0.01619999999999988,0.79
['gat_sym', 'sum', 'linear', 4, 64, 'generalized_linear', 'sum', 'linear', 4, 7],-0.014999999999999902,0.79
['gat', 'sum', 'linear', 16, 64, 'linear', 'sum', 'linear', 2, 7],-0.008199999999999874,0.798
['linear', 'mean', 'linear', 16, 256, 'linear', 'sum', 'linear', 16, 7],-0.07499999999999996,0.73
['gat', 'mlp', 'elu', 16, 256, 'linear', 'mlp', 'linear', 2, 7],-0.05019999999999991,0.756
['generalized_linear', 'sum', 'linear', 4, 64, 'generalized_linear', 'sum', 'linear', 4, 7],-0.02499999999999991,0.78
['generalized_linear', 'sum', 'relu', 1, 64, 'linear', 'sum', 'linear', 2, 7],-0.020199999999999885,0.786
['linear', 'mlp', 'linear', 4, 64, 'gat', 'sum', 'leaky_relu', 2, 7],-0.03299999999999992,0.772
['gat', 'mlp', 'linear', 2, 128, 'linear', 'sum', 'linear', 8, 7],-0.028199999999999892,0.778
['gat', 'max', 'linear', 8, 4, 'gcn', 'sum', 'relu', 2, 7],-0.2621999999999999,0.544
['linear', 'mean', 'tanh', 8, 16, 'linear', 'sum', 'linear', 16, 7],-0.030199999999999894,0.776
['gat_sym', 'sum', 'leaky_relu', 6, 64, 'gat', 'sum', 'tanh', 4, 7],-0.02619999999999989,0.78
['const', 'mlp', 'softplus', 8, 64, 'linear', 'sum', 'elu', 1, 7],-0.05019999999999991,0.756
['cos', 'mlp', 'elu', 16, 256, 'gcn', 'sum', 'linear', 4, 7],-0.06099999999999994,0.744
['cos', 'mlp', 'relu', 2, 128, 'linear', 'sum', 'elu', 2, 7],-0.032199999999999895,0.774
['gcn', 'sum', 'softplus', 8, 128, 'gat', 'sum', 'linear', 4, 7],-0.5,0.254
['gcn', 'mean', 'linear', 8, 64, 'linear', 'sum', 'linear', 2, 7],-0.06299999999999994,0.742
['generalized_linear', 'sum', 'linear', 2, 4, 'linear', 'sum', 'linear', 8, 7],-0.01419999999999988,0.792
['gat', 'mean', 'linear', 4, 64, 'linear', 'sum', 'leaky_relu', 2, 7],-0.07299999999999995,0.732
['generalized_linear', 'mlp', 'linear', 16, 8, 'const', 'sum', 'linear', 8, 7],-0.0341999999999999,0.772
['cos', 'sum', 'linear', 4, 64, 'gat_sym', 'mlp', 'elu', 2, 7],-0.07699999999999996,0.728
['gcn', 'mlp', 'elu', 4, 64, 'linear', 'sum', 'elu', 4, 7],-0.03499999999999992,0.77
['gat_sym', 'mlp', 'sigmoid', 16, 64, 'linear', 'sum', 'tanh', 16, 7],-0.5,0.172
['cos', 'mean', 'linear', 2, 4, 'linear', 'sum', 'tanh', 4, 7],-0.4081999999999999,0.398
['linear', 'mlp', 'linear', 8, 64, 'linear', 'sum', 'softplus', 16, 7],-0.04699999999999993,0.758
['gat', 'sum', 'linear', 4, 128, 'const', 'sum', 'linear', 16, 7],-0.032199999999999895,0.774
['const', 'sum', 'elu', 16, 8, 'gat', 'sum', 'tanh', 8, 7],-0.018199999999999883,0.788
['linear', 'mlp', 'linear', 4, 64, 'linear', 'sum', 'elu', 4, 7],-0.052999999999999936,0.752
['cos', 'sum', 'elu', 2, 32, 'const', 'sum', 'linear', 2, 7],-0.05019999999999991,0.756
['generalized_linear', 'sum', 'relu6', 4, 4, 'linear', 'mlp', 'softplus', 16, 7],-0.24619999999999986,0.56
['gcn', 'mlp', 'tanh', 8, 64, 'gat_sym', 'mlp', 'linear', 2, 7],-0.054199999999999915,0.752
['linear', 'mlp', 'relu', 8, 32, 'linear', 'mlp', 'linear', 2, 7],-0.04819999999999991,0.758
['generalized_linear', 'mean', 'softplus', 16, 8, 'const', 'mlp', 'elu', 4, 7],-0.5,0.058
['gat_sym', 'sum', 'linear', 8, 256, 'const', 'sum', 'leaky_relu', 2, 7],-0.08419999999999994,0.722
['gat', 'mlp', 'softplus', 6, 32, 'linear', 'sum', 'tanh', 4, 7],-0.5,0.156
['const', 'sum', 'softplus', 8, 16, 'gat', 'sum', 'leaky_relu', 2, 7],-0.5,0.164
['cos', 'sum', 'linear', 6, 64, 'linear', 'sum', 'linear', 6, 7],-0.02419999999999989,0.782
['const', 'mean', 'linear', 6, 64, 'gat', 'sum', 'leaky_relu', 16, 7],-0.05619999999999992,0.75
['linear', 'sum', 'relu', 4, 4, 'linear', 'mlp', 'elu', 2, 7],-0.07419999999999993,0.732
['linear', 'sum', 'leaky_relu', 2, 64, 'linear', 'sum', 'linear', 4, 7],-0.01619999999999988,0.79
['linear', 'mlp', 'elu', 4, 8, 'gat', 'sum', 'linear', 2, 7],-0.020199999999999885,0.786
['linear', 'mean', 'linear', 4, 256, 'cos', 'mlp', 'relu6', 2, 7],-0.5,0.12
['gat', 'sum', 'leaky_relu', 1, 32, 'gat', 'sum', 'linear', 4, 7],-0.008199999999999874,0.798
['gcn', 'sum', 'relu6', 4, 16, 'linear', 'sum', 'linear', 8, 7],-0.030199999999999894,0.776
['cos', 'max', 'elu', 16, 64, 'linear', 'sum', 'linear', 4, 7],-0.04499999999999993,0.76
['linear', 'mean', 'elu', 6, 128, 'linear', 'sum', 'relu6', 1, 7],-0.5,0.122
['gat_sym', 'sum', 'tanh', 4, 32, 'gcn', 'mlp', 'leaky_relu', 4, 7],-0.03499999999999992,0.77
['cos', 'sum', 'elu', 8, 8, 'linear', 'sum', 'elu', 6, 7],-0.0129999999999999,0.792
['gcn', 'mean', 'tanh', 4, 128, 'const', 'sum', 'sigmoid', 6, 7],-0.12099999999999989,0.684
['linear', 'sum', 'tanh', 4, 128, 'const', 'sum', 'linear', 16, 7],-0.040999999999999925,0.764
['const', 'max', 'elu', 16, 32, 'linear', 'sum', 'linear', 8, 7],-0.05019999999999991,0.756
['gat', 'sum', 'tanh', 4, 128, 'linear', 'sum', 'leaky_relu', 2, 7],-0.01419999999999988,0.792
['cos', 'sum', 'linear', 2, 128, 'cos', 'sum', 'linear', 2, 7],-0.02419999999999989,0.782
['gat', 'mlp', 'linear', 2, 32, 'gat', 'mlp', 'linear', 2, 7],-0.06219999999999992,0.744
['cos', 'max', 'relu', 1, 64, 'gat', 'sum', 'softplus', 2, 7],-0.10419999999999996,0.702
['gcn', 'sum', 'linear', 2, 32, 'const', 'mlp', 'leaky_relu', 2, 7],-0.04819999999999991,0.758
['gcn', 'mean', 'softplus', 16, 16, 'linear', 'sum', 'linear', 6, 7],-0.5,0.186
['const', 'mlp', 'linear', 16, 128, 'linear', 'mlp', 'linear', 16, 7],-0.032199999999999895,0.774
['gat', 'mlp', 'tanh', 4, 64, 'linear', 'sum', 'linear', 2, 7],-0.0361999999999999,0.77
['const', 'sum', 'linear', 2, 64, 'gat', 'mlp', 'sigmoid', 2, 7],-0.09819999999999995,0.708
['const', 'mean', 'relu6', 1, 32, 'linear', 'sum', 'linear', 16, 7],-0.04819999999999991,0.758
['linear', 'mlp', 'leaky_relu', 2, 32, 'linear', 'mlp', 'linear', 6, 7],-0.07019999999999993,0.736
['generalized_linear', 'mlp', 'softplus', 16, 16, 'gcn', 'sum', 'tanh', 2, 7],-0.030199999999999894,0.776
['generalized_linear', 'mlp', 'linear', 2, 16, 'linear', 'sum', 'tanh', 2, 7],-0.05219999999999991,0.754
['cos', 'mlp', 'tanh', 2, 16, 'linear', 'sum', 'linear', 16, 7],-0.07419999999999993,0.732
['linear', 'sum', 'linear', 4, 32, 'gat', 'sum', 'linear', 6, 7],-0.01619999999999988,0.79
